snapshot_ts,expiry,days_to_expiry,strike,option_type,bid,ask,mark_price,underlying_price,implied_vol,delta,gamma,vega,open_interest,volume_24h
2026-03-17T17:11:45Z,2026-03-21,4,65000.0,C,0.1225,0.128,0.1252,74205.75,0.7568,0.96374,1e-05,5.87539,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,65000.0,P,0.001,0.0013,0.0011,74207.5143,0.7568,-0.03623,1e-05,5.8722,106.1,106.1
2026-03-17T17:11:45Z,2026-03-21,4,66000.0,C,0.087,0.1375,0.112,74207.5143,0.7195999999999999,0.95276,2e-05,7.28034,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,66000.0,P,0.0013,0.0016,0.0014,74207.5143,0.7195999999999999,-0.04724,2e-05,7.28034,9.5,9.5
2026-03-17T17:11:45Z,2026-03-21,4,67000.0,C,0.074,0.1245,0.099,74207.5143,0.6859999999999999,0.93705,2e-05,9.13563,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,67000.0,P,0.0018,0.002,0.0019,74207.5143,0.6859999999999999,-0.06295,2e-05,9.13563,2.5,2.5
2026-03-17T17:11:45Z,2026-03-21,4,68000.0,C,0.0825,0.09,0.0862,74207.5143,0.6537000000000001,0.91545,3e-05,11.44857,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,68000.0,P,0.0024,0.0027,0.0026,74209.97,0.6537000000000001,-0.08447,3e-05,11.44095,20.0,20.0
2026-03-17T17:11:45Z,2026-03-21,4,69000.0,C,0.0715,0.075,0.0737,74205.75,0.6261,0.88459,4e-05,14.37413,100.0,100.0
2026-03-17T17:11:45Z,2026-03-21,4,69000.0,P,0.0034,0.0037,0.0036,74205.75,0.6261,-0.11541,4e-05,14.37413,2.7,2.7
2026-03-17T17:11:45Z,2026-03-21,4,70000.0,C,0.057,0.0665,0.0619,74205.75,0.6065999999999999,0.84048,5e-05,17.93734,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,70000.0,P,0.0049,0.0055,0.0052,74207.5143,0.6065999999999999,-0.15943,5e-05,17.93073,57.2,60.2
2026-03-17T17:11:45Z,2026-03-21,4,71000.0,C,0.0145,0.0535,0.0504,74205.75,0.5811999999999999,0.78589,7e-05,21.53095,0.3,0.3
2026-03-17T17:11:45Z,2026-03-21,4,71000.0,P,0.007,0.0075,0.0073,74204.4914,0.5811999999999999,-0.2142,7e-05,21.53559,0.3,0.3
2026-03-17T17:11:45Z,2026-03-21,4,71500.0,C,0.02,0.0705,0.045,74205.75,0.5702,0.75264,8e-05,23.34058,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,71500.0,P,0.008,0.009,0.0086,74205.75,0.5702,-0.24736,8e-05,23.34058,101.5,101.5
2026-03-17T17:11:45Z,2026-03-21,4,72000.0,C,0.008,0.0665,0.0399,74205.75,0.5594,0.71557,8e-05,25.05344,0.3,0.3
2026-03-17T17:11:45Z,2026-03-21,4,72000.0,P,0.01,0.0105,0.0102,74205.75,0.5594,-0.28443,8e-05,25.05344,6.7,6.8
2026-03-17T17:11:45Z,2026-03-21,4,72500.0,C,0.0335,0.036,0.0351,74205.75,0.5522,0.67384,9e-05,26.62436,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,72500.0,P,0.0115,0.0125,0.0121,74205.75,0.5522,-0.32616,9e-05,26.62436,1.9,1.9
2026-03-17T17:11:45Z,2026-03-21,4,73000.0,C,0.0295,0.0315,0.0304,74207.5143,0.541,0.6299,9e-05,27.89265,75.0,75.0
2026-03-17T17:11:45Z,2026-03-21,4,73000.0,P,0.014,0.0145,0.0142,74205.75,0.541,-0.37027,9e-05,27.89606,2.7,2.8
2026-03-17T17:11:45Z,2026-03-21,4,73500.0,C,0.0255,0.0265,0.0262,74205.75,0.5332,0.58184,0.0001,28.84611,6.1,6.1
2026-03-17T17:11:45Z,2026-03-21,4,73500.0,P,0.016,0.017,0.0167,74207.5143,0.5332,-0.41799,0.0001,28.84413,1.6,3.1
2026-03-17T17:11:45Z,2026-03-21,4,74000.0,C,0.0215,0.0225,0.0223,74204.4914,0.5268,0.53142,0.0001,29.37638,125.2,125.2
2026-03-17T17:11:45Z,2026-03-21,4,74000.0,P,0.019,0.02,0.0195,74208.7514,0.5268,-0.46814,0.0001,29.37551,0.9,0.9
2026-03-17T17:11:45Z,2026-03-21,4,74500.0,C,0.018,0.019,0.0187,74205.75,0.5189,0.47974,0.0001,29.43032,11.3,11.9
2026-03-17T17:11:45Z,2026-03-21,4,74500.0,P,0.0225,0.0235,0.0227,74204.4914,0.5189,-0.52039,0.0001,29.42933,8.9,11.1
2026-03-17T17:11:45Z,2026-03-21,4,75000.0,C,0.015,0.016,0.0156,74207.5143,0.5139,0.42776,0.0001,28.98451,10.2,10.2
2026-03-17T17:11:45Z,2026-03-21,4,75000.0,P,0.026,0.027,0.0263,74205.75,0.5139,-0.57243,0.0001,28.98137,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,75500.0,C,0.0125,0.013,0.013,74204.4914,0.5139,0.37722,0.0001,28.06095,1.6,1.6
2026-03-17T17:11:45Z,2026-03-21,4,75500.0,P,0.0285,0.0315,0.0305,74204.4914,0.5139,-0.62278,0.0001,28.06095,0.4,0.4
2026-03-17T17:11:45Z,2026-03-21,4,76000.0,C,0.01,0.011,0.0107,74205.75,0.512,0.32878,0.0001,26.71079,101.5,101.7
2026-03-17T17:11:45Z,2026-03-21,4,76000.0,P,0.0295,0.0605,0.0349,74204.4914,0.512,-0.67134,0.0001,26.70639,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,76500.0,C,0.008,0.0085,0.0087,74205.75,0.5117,0.28357,9e-05,25.01719,1.0,1.0
2026-03-17T17:11:45Z,2026-03-21,4,76500.0,P,0.016,0.0625,0.0397,74204.4914,0.5117,-0.71655,9e-05,25.012,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,77000.0,C,0.0065,0.007,0.007,74207.5143,0.5079,0.2403,8e-05,22.97895,1.0,1.0
2026-03-17T17:11:45Z,2026-03-21,4,77000.0,P,0.0395,0.049,0.0447,74204.4914,0.5079,-0.75996,8e-05,22.96496,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,78000.0,C,0.004,0.0043,0.0043,74205.75,0.5049,0.16676,7e-05,18.46184,21.2,21.4
2026-03-17T17:11:45Z,2026-03-21,4,78000.0,P,0.051,0.059,0.0555,74204.4914,0.5049,-0.83333,7e-05,18.4555,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,79000.0,C,0.0025,0.0027,0.0027,74202.4071,0.5091,0.11294,5e-05,14.15354,3.0,3.0
2026-03-17T17:11:45Z,2026-03-21,4,79000.0,P,0.065,0.071,0.0674,74202.4071,0.5091,-0.88706,5e-05,14.15354,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,80000.0,C,0.0015,0.0017,0.0017,74205.75,0.5145000000000001,0.0746,4e-05,10.41411,25.7,33.0
2026-03-17T17:11:45Z,2026-03-21,4,80000.0,P,0.054,0.105,0.0798,74204.4914,0.5145000000000001,-0.92544,4e-05,10.40896,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,81000.0,C,0.001,0.0012,0.0011,74205.75,0.525,0.04944,3e-05,7.55064,13.8,14.2
2026-03-17T17:11:45Z,2026-03-21,4,81000.0,P,0.09,0.0965,0.0927,74205.75,0.525,-0.95056,3e-05,7.55064,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,82000.0,C,0.0006,0.0008,0.0007,74205.75,0.5405,0.03367,2e-05,5.52829,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,82000.0,P,0.0925,0.131,0.1059,74202.4071,0.5405,-0.9664,2e-05,5.51961,0.0,0.0
2026-03-17T17:11:45Z,2026-03-21,4,83000.0,C,0.0004,0.0006,0.0005,74205.75,0.5617,0.02412,1e-05,4.18952,66.2,66.2
2026-03-17T17:11:45Z,2026-03-21,4,83000.0,P,0.1105,0.1355,0.1191,74202.4071,0.5617,-0.97592,1e-05,4.18267,0.0,0.0
2026-03-17T17:11:45Z,2026-03-27,10,20000.0,C,0.73,0.731,0.7306,74238.27,1.7116999999999998,1.0,0.0,0.00036,159.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,20000.0,P,0.0,0.0001,0.0,74238.27,1.7116999999999998,0.0,0.0,0.00036,8593.6,0.1
2026-03-17T17:11:45Z,2026-03-27,10,30000.0,C,0.5945,0.5965,0.5959,74240.77,1.358,0.99999,0.0,0.0065,94.6,0.0
2026-03-17T17:11:45Z,2026-03-27,10,30000.0,P,0.0,0.0001,0.0,74240.77,1.358,-1e-05,0.0,0.0065,1567.5,200.0
2026-03-17T17:11:45Z,2026-03-27,10,40000.0,C,0.46,0.4625,0.4613,74240.77,1.3173,0.99865,0.0,0.5354,47.4,0.0
2026-03-17T17:11:45Z,2026-03-27,10,40000.0,P,0.0001,0.0003,0.0001,74238.27,1.3173,-0.00135,0.0,0.53563,1455.1,356.1
2026-03-17T17:11:45Z,2026-03-27,10,45000.0,C,0.3895,0.399,0.394,74238.27,1.1617,0.99701,0.0,1.09847,6.3,0.0
2026-03-17T17:11:45Z,2026-03-27,10,45000.0,P,0.0001,0.0003,0.0002,74238.27,1.1617,-0.00299,0.0,1.09847,868.8,1.0
2026-03-17T17:11:45Z,2026-03-27,10,50000.0,C,0.3255,0.328,0.3269,74238.27,1.0226,0.99313,0.0,2.3087,43.1,0.0
2026-03-17T17:11:45Z,2026-03-27,10,50000.0,P,0.0003,0.0005,0.0004,74238.27,1.0226,-0.00687,0.0,2.3087,4386.4,107.0
2026-03-17T17:11:45Z,2026-03-27,10,51000.0,C,0.291,0.3155,0.3134,74240.77,0.9784,0.99273,0.0,2.42695,2.0,0.0
2026-03-17T17:11:45Z,2026-03-27,10,51000.0,P,0.0003,0.0005,0.0004,74240.77,0.9784,-0.00727,0.0,2.42695,382.9,83.1
2026-03-17T17:11:45Z,2026-03-27,10,52000.0,C,0.2955,0.302,0.3,74238.27,0.9531000000000001,0.99131,0.0,2.83907,6.5,0.0
2026-03-17T17:11:45Z,2026-03-27,10,52000.0,P,0.0004,0.0006,0.0005,74238.27,0.9531000000000001,-0.00869,0.0,2.83907,1013.8,19.9
2026-03-17T17:11:45Z,2026-03-27,10,53000.0,C,0.2615,0.312,0.2867,74240.77,0.9359999999999999,0.98911,0.0,3.45836,0.0,0.0
2026-03-17T17:11:45Z,2026-03-27,10,53000.0,P,0.0005,0.0007,0.0006,74238.27,0.9359999999999999,-0.01089,0.0,3.46,292.5,2.0
2026-03-17T17:11:45Z,2026-03-27,10,54000.0,C,0.2715,0.2985,0.2733,74238.27,0.9079999999999999,0.98723,0.0,3.97117,0.4,0.0
2026-03-17T17:11:45Z,2026-03-27,10,54000.0,P,0.0006,0.0008,0.0007,74239.2,0.9081,-0.01277,0.0,3.97107,317.2,3.4
2026-03-17T17:11:45Z,2026-03-27,10,55000.0,C,0.2585,0.2615,0.26,74238.24,0.8876000000000001,0.98438,0.0,4.72517,293.1,10.0
2026-03-17T17:11:45Z,2026-03-27,10,55000.0,P,0.0007,0.001,0.0008,74239.2,0.8876000000000001,-0.01562,0.0,4.72432,3761.3,1590.5
2026-03-17T17:11:45Z,2026-03-27,10,56000.0,C,0.244,0.249,0.2466,74239.2,0.8588,0.98179,0.0,5.38669,11.2,0.0
2026-03-17T17:11:45Z,2026-03-27,10,56000.0,P,0.0009,0.0011,0.001,74239.2,0.8588,-0.01821,0.0,5.38669,689.7,0.9
2026-03-17T17:11:45Z,2026-03-27,10,57000.0,C,0.2105,0.2565,0.2333,74239.2,0.8343,0.97825,1e-05,6.263,5.4,0.0
2026-03-17T17:11:45Z,2026-03-27,10,57000.0,P,0.0011,0.0013,0.0011,74239.2,0.8343,-0.02175,1e-05,6.263,220.9,2.9
2026-03-17T17:11:45Z,2026-03-27,10,58000.0,C,0.218,0.222,0.2201,74238.24,0.8104,0.97395,1e-05,7.28955,22.7,0.0
2026-03-17T17:11:45Z,2026-03-27,10,58000.0,P,0.0012,0.0015,0.0014,74239.2,0.8104,-0.02604,1e-05,7.28825,3586.7,3.3
2026-03-17T17:11:45Z,2026-03-27,10,59000.0,C,0.204,0.209,0.2069,74239.2,0.7879999999999999,0.96857,1e-05,8.52246,20.3,0.0
2026-03-17T17:11:45Z,2026-03-27,10,59000.0,P,0.0015,0.0017,0.0016,74239.2,0.7879999999999999,-0.03143,1e-05,8.52246,421.2,7.4
2026-03-17T17:11:45Z,2026-03-27,10,60000.0,C,0.192,0.1955,0.1938,74239.2,0.7656000000000001,0.96211,1e-05,9.93563,273.1,1.0
2026-03-17T17:11:45Z,2026-03-27,10,60000.0,P,0.0019,0.0021,0.002,74239.2,0.7656000000000001,-0.03789,1e-05,9.93563,5761.7,3716.2
2026-03-17T17:11:45Z,2026-03-27,10,62000.0,C,0.166,0.1695,0.1675,74239.2,0.7105,0.94736,1e-05,12.94737,67.0,0.0
2026-03-17T17:11:45Z,2026-03-27,10,62000.0,P,0.0025,0.0028,0.0027,74238.24,0.7105,-0.05265,1e-05,12.94956,2276.1,1889.2
2026-03-17T17:11:45Z,2026-03-27,10,64000.0,C,0.14,0.1435,0.1418,74239.2,0.6657,0.92327,2e-05,17.35647,359.0,0.6
2026-03-17T17:11:45Z,2026-03-27,10,64000.0,P,0.0037,0.0041,0.0039,74239.2,0.6657,-0.07673,2e-05,17.35647,713.7,53.2
2026-03-17T17:11:45Z,2026-03-27,10,65000.0,C,0.1275,0.131,0.1292,74235.23,0.6453,0.9067,2e-05,20.09722,1309.5,7.8
2026-03-17T17:11:45Z,2026-03-27,10,65000.0,P,0.0047,0.0049,0.0048,74239.02,0.6453,-0.09322,2e-05,20.08531,2962.1,65.2
2026-03-17T17:11:45Z,2026-03-27,10,66000.0,C,0.1155,0.118,0.1168,74235.23,0.6236,0.8873,3e-05,23.05457,1113.0,97.9
2026-03-17T17:11:45Z,2026-03-27,10,66000.0,P,0.0055,0.006,0.0058,74235.23,0.6236,-0.1127,3e-05,23.05457,1312.2,33.6
2026-03-17T17:11:45Z,2026-03-27,10,67000.0,C,0.102,0.1065,0.1046,74235.23,0.6034,0.86344,3e-05,26.3685,675.6,1.8
2026-03-17T17:11:45Z,2026-03-27,10,67000.0,P,0.007,0.0075,0.0071,74235.23,0.6034,-0.13656,3e-05,26.3685,953.9,56.1
2026-03-17T17:11:45Z,2026-03-27,10,68000.0,C,0.0915,0.094,0.0928,74235.23,0.5866,0.83373,4e-05,30.05959,2050.1,0.4
2026-03-17T17:11:45Z,2026-03-27,10,68000.0,P,0.0085,0.009,0.0088,74235.23,0.5866,-0.16627,4e-05,30.05959,1980.4,68.1
2026-03-17T17:11:45Z,2026-03-27,10,69000.0,C,0.08,0.0825,0.0816,74235.23,0.5722,0.79783,4e-05,33.95373,291.3,0.6
2026-03-17T17:11:45Z,2026-03-27,10,69000.0,P,0.0105,0.0115,0.011,74235.23,0.5722,-0.20217,4e-05,33.95373,442.2,21.3
2026-03-17T17:11:45Z,2026-03-27,10,70000.0,C,0.0695,0.071,0.0707,74235.23,0.556,0.7568,5e-05,37.72922,2459.3,22.6
2026-03-17T17:11:45Z,2026-03-27,10,70000.0,P,0.013,0.014,0.0136,74235.23,0.556,-0.2432,5e-05,37.72922,4009.5,400.7
2026-03-17T17:11:45Z,2026-03-27,10,71000.0,C,0.0595,0.0615,0.0606,74235.23,0.5442,0.70836,5e-05,41.35545,973.4,2.9
2026-03-17T17:11:45Z,2026-03-27,10,71000.0,P,0.0165,0.0175,0.0169,74235.23,0.5442,-0.29164,5e-05,41.35545,518.7,188.3
2026-03-17T17:11:45Z,2026-03-27,10,72000.0,C,0.0505,0.052,0.0511,74239.02,0.532,0.65461,6e-05,44.41653,2472.9,6.0
2026-03-17T17:11:45Z,2026-03-27,10,72000.0,P,0.0205,0.0215,0.0209,74235.23,0.532,-0.3456,6e-05,44.4247,714.3,126.3
2026-03-17T17:11:45Z,2026-03-27,10,73000.0,C,0.042,0.043,0.0423,74235.23,0.5182,0.59544,6e-05,46.68914,1101.2,15.5
2026-03-17T17:11:45Z,2026-03-27,10,73000.0,P,0.025,0.026,0.0256,74235.23,0.5182,-0.40456,6e-05,46.68914,550.3,427.8
2026-03-17T17:11:45Z,2026-03-27,10,74000.0,C,0.034,0.035,0.0344,74235.23,0.5075999999999999,0.53177,7e-05,47.91882,2329.1,307.6
2026-03-17T17:11:45Z,2026-03-27,10,74000.0,P,0.031,0.032,0.0313,74235.59,0.5075999999999999,-0.46821,7e-05,47.91882,581.1,423.3
2026-03-17T17:11:45Z,2026-03-27,10,75000.0,C,0.0275,0.028,0.0277,74235.59,0.5012,0.46603,7e-05,47.89717,9861.1,667.6
2026-03-17T17:11:45Z,2026-03-27,10,75000.0,P,0.0375,0.0385,0.038,74235.16,0.5012,-0.534,7e-05,47.8966,2574.8,268.8
2026-03-17T17:11:45Z,2026-03-27,10,76000.0,C,0.0215,0.022,0.0217,74235.59,0.49200000000000005,0.39966,7e-05,46.54302,1573.1,429.0
2026-03-17T17:11:45Z,2026-03-27,10,76000.0,P,0.0445,0.0465,0.0455,74235.59,0.49200000000000005,-0.60034,7e-05,46.54302,101.7,65.5
2026-03-17T17:11:45Z,2026-03-27,10,77000.0,C,0.0165,0.017,0.0171,74235.59,0.491,0.33766,6e-05,44.03429,421.0,193.6
2026-03-17T17:11:45Z,2026-03-27,10,77000.0,P,0.053,0.055,0.0543,74235.16,0.491,-0.66237,6e-05,44.0327,31.1,52.7
2026-03-17T17:11:45Z,2026-03-27,10,78000.0,C,0.0125,0.013,0.013,74235.59,0.4861,0.27843,6e-05,40.45155,3041.6,358.8
2026-03-17T17:11:45Z,2026-03-27,10,78000.0,P,0.0615,0.065,0.0638,74235.59,0.4861,-0.72157,6e-05,40.45155,310.9,63.3
2026-03-17T17:11:45Z,2026-03-27,10,79000.0,C,0.0095,0.01,0.0099,74235.16,0.48450000000000004,0.2261,5e-05,36.23854,72.4,101.2
2026-03-17T17:11:45Z,2026-03-27,10,79000.0,P,0.071,0.076,0.0741,74235.59,0.48450000000000004,-0.77388,5e-05,36.24075,0.0,0.0
2026-03-17T17:11:45Z,2026-03-27,10,80000.0,C,0.007,0.0075,0.0074,74235.59,0.4833,0.18034,5e-05,31.65646,5250.5,364.4
2026-03-17T17:11:45Z,2026-03-27,10,80000.0,P,0.0825,0.087,0.0851,74235.16,0.4833,-0.81968,5e-05,31.65414,2205.0,15.8
2026-03-17T17:11:45Z,2026-03-27,10,82000.0,C,0.0037,0.004,0.004,74235.59,0.4818,0.10881,3e-05,22.48209,2121.7,162.5
2026-03-17T17:11:45Z,2026-03-27,10,82000.0,P,0.106,0.1105,0.1086,74235.59,0.4818,-0.89119,3e-05,22.48209,573.6,0.1
2026-03-17T17:11:45Z,2026-03-27,10,84000.0,C,0.002,0.0022,0.0022,74235.59,0.4894,0.06479,2e-05,15.24002,2895.5,13.7
2026-03-17T17:11:45Z,2026-03-27,10,84000.0,P,0.131,0.136,0.1337,74235.59,0.4894,-0.93521,2e-05,15.24002,566.3,0.4
2026-03-17T17:11:45Z,2026-03-27,10,85000.0,C,0.0015,0.0016,0.0016,74235.16,0.49119999999999997,0.04861,2e-05,12.15039,4049.1,710.8
2026-03-17T17:11:45Z,2026-03-27,10,85000.0,P,0.1435,0.149,0.1466,74235.59,0.49119999999999997,-0.95139,2e-05,12.15192,4160.4,18.9
2026-03-17T17:11:45Z,2026-03-27,10,86000.0,C,0.0012,0.0014,0.0013,74238.51,0.5044,0.03959,1e-05,10.29731,3714.4,25.4
2026-03-17T17:11:45Z,2026-03-27,10,86000.0,P,0.157,0.162,0.1597,74238.51,0.5044,-0.96041,1e-05,10.29731,887.1,0.1
2026-03-17T17:11:45Z,2026-03-27,10,88000.0,C,0.0008,0.001,0.0009,74235.61,0.5328,0.02721,1e-05,7.55988,930.3,26.8
2026-03-17T17:11:45Z,2026-03-27,10,88000.0,P,0.1835,0.189,0.1863,74238.51,0.5328,-0.97276,1e-05,7.56674,808.5,5.4
2026-03-17T17:11:45Z,2026-03-27,10,90000.0,C,0.0005,0.0008,0.0006,74238.51,0.5621,0.01948,1e-05,5.70555,5725.5,24.2
2026-03-17T17:11:45Z,2026-03-27,10,90000.0,P,0.21,0.2155,0.213,74238.51,0.5621,-0.98052,1e-05,5.70555,3114.7,21.4
2026-03-17T17:11:45Z,2026-03-27,10,92000.0,C,0.0004,0.0006,0.0005,74235.61,0.5948,0.01485,1e-05,4.52437,1433.5,20.0
2026-03-17T17:11:45Z,2026-03-27,10,92000.0,P,0.2365,0.243,0.2398,74238.51,0.5948,-0.98513,1e-05,4.52853,785.7,2.0
2026-03-17T17:11:45Z,2026-03-27,10,94000.0,C,0.0004,0.0005,0.0004,74238.51,0.637,0.01285,0.0,3.99343,1428.4,12.4
2026-03-17T17:11:45Z,2026-03-27,10,94000.0,P,0.2635,0.27,0.2667,74238.51,0.637,-0.98715,0.0,3.99343,275.4,0.0
2026-03-17T17:11:45Z,2026-03-27,10,95000.0,C,0.0003,0.0004,0.0003,74238.51,0.6405,0.01017,0.0,3.25914,4778.3,23.0
2026-03-17T17:11:45Z,2026-03-27,10,95000.0,P,0.2765,0.2835,0.2801,74235.61,0.6405,-0.98984,0.0,3.25618,1481.2,0.0
2026-03-17T17:11:45Z,2026-03-27,10,96000.0,C,0.0002,0.0004,0.0003,74238.51,0.6489,0.00847,0.0,2.77803,2599.7,0.1
2026-03-17T17:11:45Z,2026-03-27,10,96000.0,P,0.29,0.297,0.2935,74238.51,0.6489,-0.99153,0.0,2.77803,185.4,0.0
2026-03-17T17:11:45Z,2026-03-27,10,98000.0,C,0.0002,0.0004,0.0003,74238.51,0.6917,0.00782,0.0,2.59024,1011.8,3.1
2026-03-17T17:11:45Z,2026-03-27,10,98000.0,P,0.317,0.324,0.3204,74235.61,0.6917,-0.99218,0.0,2.58796,427.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,100000.0,C,0.0002,0.0003,0.0002,74238.48,0.7098,0.00573,0.0,1.96834,4612.0,373.3
2026-03-17T17:11:45Z,2026-03-27,10,100000.0,P,0.344,0.351,0.3472,74238.48,0.7098,-0.99427,0.0,1.96834,1430.5,1.0
2026-03-17T17:11:45Z,2026-03-27,10,102000.0,C,0.0001,0.0002,0.0002,74241.27,0.7319,0.00447,0.0,1.576,791.9,9.1
2026-03-17T17:11:45Z,2026-03-27,10,102000.0,P,0.321,0.0,0.3741,74241.27,0.7319,-0.99553,0.0,1.576,19.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,104000.0,C,0.0001,0.0002,0.0001,74238.48,0.7625,0.00389,0.0,1.39151,346.7,23.6
2026-03-17T17:11:45Z,2026-03-27,10,104000.0,P,0.348,0.0,0.401,74241.27,0.7625,-0.99611,0.0,1.39268,7.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,105000.0,C,0.0001,0.0002,0.0001,74241.27,0.7816,0.00381,0.0,1.36547,3743.6,16.6
2026-03-17T17:11:45Z,2026-03-27,10,105000.0,P,0.411,0.418,0.4145,74241.27,0.7816,-0.99619,0.0,1.36547,456.9,0.1
2026-03-17T17:11:45Z,2026-03-27,10,106000.0,C,0.0001,0.0002,0.0001,74238.48,0.8005,0.00372,0.0,1.33865,2096.8,8.2
2026-03-17T17:11:45Z,2026-03-27,10,106000.0,P,0.0,0.0,0.428,74241.27,0.8005,-0.99627,0.0,1.33974,5.0,0.0
2026-03-17T17:11:45Z,2026-03-27,10,108000.0,C,0.0001,0.0002,0.0001,74241.27,0.8373999999999999,0.00358,0.0,1.29226,333.0,1.3
2026-03-17T17:11:45Z,2026-03-27,10,108000.0,P,0.0,0.0,0.4549,74241.27,0.8373999999999999,-0.99642,0.0,1.29226,22.9,0.0
2026-03-17T17:11:45Z,2026-03-27,10,110000.0,C,0.0001,0.0003,0.0001,74241.27,0.8736,0.00345,0.0,1.24943,2943.0,0.5
2026-03-17T17:11:45Z,2026-03-27,10,110000.0,P,0.478,0.4855,0.4819,74241.27,0.8736,-0.99655,0.0,1.24943,939.4,0.0
2026-03-17T17:11:45Z,2026-03-27,10,112000.0,C,0.0001,0.0002,0.0001,74238.48,0.9087999999999999,0.00333,0.0,1.20967,598.1,1.9
2026-03-17T17:11:45Z,2026-03-27,10,112000.0,P,0.505,0.5125,0.5088,74238.48,0.9087999999999999,-0.99667,0.0,1.20967,30.1,0.0
2026-03-17T17:11:45Z,2026-03-27,10,114000.0,C,0.0,0.0001,0.0001,74241.27,0.9420000000000001,0.00318,0.0,1.16292,457.2,31.3
2026-03-17T17:11:45Z,2026-03-27,10,114000.0,P,0.0,0.0,0.5357,74241.27,0.9420000000000001,-0.99682,0.0,1.16292,0.6,0.0
2026-03-17T17:11:45Z,2026-03-27,10,115000.0,C,0.0,0.0001,0.0001,74241.27,0.9284,0.00234,0.0,0.88033,2017.7,24.1
2026-03-17T17:11:45Z,2026-03-27,10,115000.0,P,0.545,0.553,0.5492,74241.27,0.9284,-0.99766,0.0,0.88033,487.0,0.0
2026-03-17T17:11:45Z,2026-03-27,10,120000.0,C,0.0,0.0001,0.0001,74245.87,1.0047,0.0021,0.0,0.79919,4013.5,75.5
2026-03-17T17:11:45Z,2026-03-27,10,120000.0,P,0.6125,0.6205,0.6164,74245.87,1.0047,-0.9979,0.0,0.79919,188.0,2.5
2026-03-17T17:11:45Z,2026-03-27,10,125000.0,C,0.0,0.0001,0.0001,74241.63,1.0603,0.00163,0.0,0.63599,10679.2,48.1
2026-03-17T17:11:45Z,2026-03-27,10,125000.0,P,0.6795,0.688,0.6838,74245.87,1.0603,-0.99836,0.0,0.63665,82.9,0.0
2026-03-17T17:11:45Z,2026-03-27,10,130000.0,C,0.0,0.0001,0.0,74245.87,1.0768,0.00091,0.0,0.37279,2425.1,5.5
2026-03-17T17:11:45Z,2026-03-27,10,130000.0,P,0.7465,0.7555,0.7511,74241.63,1.0768,-0.99909,0.0,0.37239,513.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,135000.0,C,0.0,0.0001,0.0,74245.87,1.1125,0.00064,0.0,0.26885,2521.3,0.0
2026-03-17T17:11:45Z,2026-03-27,10,135000.0,P,0.8135,0.823,0.8184,74241.63,1.1125,-0.99936,0.0,0.26856,43.0,0.0
2026-03-17T17:11:45Z,2026-03-27,10,140000.0,C,0.0,0.0001,0.0,74245.87,1.1125,0.00031,0.0,0.13772,904.1,0.0
2026-03-17T17:11:45Z,2026-03-27,10,140000.0,P,0.0,0.0,0.8858,74245.87,1.1125,-0.99969,0.0,0.13772,5.3,0.0
2026-03-17T17:11:45Z,2026-03-27,10,145000.0,C,0.0,0.0001,0.0,74245.87,1.1125,0.00015,0.0,0.0695,424.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,145000.0,P,0.0,0.0,0.9531,74241.63,1.1125,-0.99985,0.0,0.06942,0.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,150000.0,C,0.0,0.0001,0.0,74245.87,1.1537,0.00013,0.0,0.05895,1853.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,150000.0,P,0.954,1.0975,1.0204,74245.87,1.1537,-0.99987,0.0,0.05895,24.5,0.0
2026-03-17T17:11:45Z,2026-03-27,10,155000.0,C,0.0,0.0001,0.0,74245.87,1.1862000000000001,0.0001,0.0,0.04638,981.2,0.0
2026-03-17T17:11:45Z,2026-03-27,10,155000.0,P,1.007,1.1725,1.0878,74245.87,1.1862000000000001,-0.9999,0.0,0.04638,4.8,0.0
2026-03-17T17:11:45Z,2026-03-27,10,160000.0,C,0.0,0.0001,0.0,74245.87,1.1872,5e-05,0.0,0.02508,1250.8,0.0
